t,p_x,p_y,p_z,q_w,q_x,q_y,q_z,v_x,v_y,v_z,w_x,w_y,w_z,a_lin_x,a_lin_y,a_lin_z,a_rot_x,a_rot_y,a_rot_z,u_1,u_2,u_3,u_4,mu_0,nu_0,tau_0,mu_1,nu_1,tau_1,mu_2,nu_2,tau_2,mu_3,nu_3,tau_3,mu_4,nu_4,tau_4
6.52538,4.987439717969837,-2.05634025550995,-2.5176506763170243,0.8591245878256683,-0.2627900255835761,0.19137255121285043,-0.39525041167842495,8.524090123745134,-5.5793816080274565,-2.361399445599378,-1.7607781315838815,1.9610927117146073,0.05949878895884717,-14.698113096595486,-1.431638955651636,-1.4187214333482696,-0.1157082097178981,-0.10441118764843754,2.0832080760640505e-05,4.178998913946985,4.1789575852820935,4.178988857433671,4.17899896823264,0.0009467150099872157,3.66721090582564e-05,0.04499021464283365,0.0017339467977789322,7.558065038189036e-05,0.045011031452625666,0.001998832132072913,4.424736856066462e-05,0.04664688521648177,0.9907900732085995,0.0006300464917582218,0.08115822310917235,0.9934741801032754,5.1402537814090077e-05,0.0453258765086716
6.57007,5.353938055495374,-2.307218149766553,-2.624791912960602,0.8394383601491774,-0.27862359915980695,0.24454097567230562,-0.3973812229844788,7.867167295753589,-5.643367801712915,-2.424808298831242,-1.7659496365144924,1.9564261200090465,0.059499720035463353,-15.812482730930428,-0.9240017191828489,-0.24738229501857742,-0.11502817103488273,-0.10508835770729066,5.805165245772886e-06,4.178998997378117,4.17895664427147,4.178965263686722,4.178999107534664,0.0009115483312238286,3.516667876338705e-05,0.04499139485294285,0.0016628569568024525,7.10898409764797e-05,0.045008750787146945,0.0019571266375546514,4.170549451826103e-05,0.046464676118607114,0.9899929179038262,0.0007971553047734066,0.08422393400074131,0.9934244885555475,4.9691547727899856e-05,0.04530496766276857
6.61477,5.689933301530067,-2.5604555022144813,-2.733620605036783,0.8168330675802804,-0.29362866810041427,0.29681892307253965,-0.39807595627563036,7.160438424849993,-5.684665471586965,-2.4358648933594393,-1.7710907475481552,1.9517292626178722,0.05949997949363633,-16.663292665988354,-0.3616286217633399,1.1030979417208975,1.4547262729986177,-1.6655846680861708,-0.06397539685104488,4.178999080937419,4.1789587721230355,4.082755044987309,4.178999203785859,0.0008778009630819947,3.374736814183397e-05,0.0449923442054429,0.001595985243563329,6.687171323912354e-05,0.04500709649864786,0.0019176264036204988,3.950023393415291e-05,0.04631511653808888,0.9889654177117484,0.0010275001920777049,0.08642070197838554,0.9933763008252937,4.8187730253848234e-05,0.0452871486309429
6.65946,5.993455556899549,-2.814980183172259,-2.841608385346595,0.7918912886919236,-0.307450694462805,0.347089171479638,-0.3973806218813459,6.4156831443693045,-5.7008282331149385,-2.386562631588519,-1.70607268087991,1.8772870139273266,0.05664063977124676,-17.064059592053802,0.23971867062209454,2.582927699520597,6.790573816074691,-6.95510829517771,-0.28117505324176967,4.178999158175804,4.178965689317665,3.756145945147723,4.178999273410755,0.000845381906099694,3.241905698230072e-05,0.04499310627130962,0.0015329914957298194,6.299374783350963e-05,0.0450059064568277,0.001880035611195589,3.759079242490962e-05,0.046192047527826297,0.9876125520265873,0.0013528656851611786,0.08789701310194574,0.9933294131670717,4.688765822196388e-05,0.04527216663861082
6.70415,6.263239889716482,-3.0696198657732054,-2.9458984885839428,0.7672487913251743,-0.3188623354638031,0.3912204366242462,-0.3957305414472772,5.65301584071216,-5.690114159410885,-2.2711203188429603,-1.4025722978290818,1.5664328668522232,0.044073699380847875,-17.34614806198354,0.7174258168872923,3.7290505611443905,7.893654372422074,-7.989330975633968,-0.32481392550971183,4.178999238956236,4.178955600963157,3.6905135094042802,4.178999337267427,0.0008141986522278717,3.1183253871822364e-05,0.04499371570746411,0.0014735126283019185,5.947886742790092e-05,0.04500505668151803,0.0018440942074047974,3.59414037907917e-05,0.04609056278035863,0.9857861731498971,0.0018263788766901647,0.08883307199304097,0.993283628291285,4.578487578668715e-05,0.04525976665000276
6.74885,6.498604008713146,-3.3232895821256045,-3.043844638982033,0.7460501773425867,-0.32702031547271804,0.42577557433536023,-0.39393145271826974,4.877740772085989,-5.658049268264217,-2.1044527728626634,-1.0497704300355584,1.2093547940559541,0.02955634731568384,-17.526144018592568,1.0765351784755672,4.5364232848741235,5.878805873619229,-5.925064696942239,-0.24135405827689818,4.178999313216325,4.1789246501741815,3.8159861348278894,4.1789993950635225,0.0007841599250126534,3.0038727215218168e-05,0.044994199959277774,0.0014171917606610252,5.6320867640893284e-05,0.04500445440613158,0.0018095735118265177,3.452069557827983e-05,0.046006745499812686,0.9832438705454789,0.002542302604418249,0.08939376445145465,0.9932387565582776,4.487173300723757e-05,0.04524971389791963
6.79354,6.699100862298374,-3.575153542625182,-3.133494434154886,0.7289325497560994,-0.3324603287005771,0.451773062612098,-0.392464710232795,4.094420898520194,-5.60993421232276,-1.9017002158724414,-0.7870209359793597,0.9445377912768874,0.018769180999265903,-17.590736012540848,1.3592133182858837,5.118370370539093,2.8828351698468913,-2.9047049107861556,-0.118292225463319,4.178999377264381,4.178873905032882,4.000990789348275,4.178999447139486,0.0007551774728721452,2.898245214050827e-05,0.04499458036813715,0.0013636958293114297,5.3495931349595565e-05,0.04500403157018075,0.0017762717356071555,3.330177621936198e-05,0.04593749598600768,0.9795627062535548,0.003681164291924063,0.08970977596273683,0.9931946147545216,4.414180375612512e-05,0.04524181853685003
6.83824,6.864501969745284,-3.8245753334646166,-3.213473670383834,0.7145898392759816,-0.3362471384451061,0.4724099920796272,-0.39131573401196973,3.3082141268164365,-5.549185036491547,-1.6729379035657346,-0.6581744493614301,0.8147138504802584,0.013482185126389087,-17.46644656310823,1.6145469797511325,5.6199546864294945,1.6008423472608193,-1.613739501979436,-0.06567798080885576,4.178999431762979,4.17887735136349,4.080113408221155,4.178999493989743,0.0007271675012099887,2.8009971662156475e-05,0.04499487367962137,0.0013127228822528401,5.097294705858949e-05,0.04500373896654097,0.0017440100946931876,3.226164091396806e-05,0.04588035591911972,0.9739378579196278,0.005624848333927034,0.08987545697792947,0.9931510249190595,4.358983546211911e-05,0.045235931323495
6.88293,6.994876988197658,-4.071021536358208,-3.282712300018847,0.7016212312422225,-0.3391674286199049,0.49025829117216835,-0.39030743254220707,2.5275623931011744,-5.477023884859846,-1.4217575988877995,-0.5866258175731233,0.7425887885546191,0.010546749495558236,-17.133547468008448,1.8545278491689288,6.082762720338479,2.941766489095321,-2.949008480662977,-0.12041283888629474,4.1789994783384845,4.178929257274903,3.9978572613872037,4.178999536051305,0.0007000518542392474,2.7115646970741358e-05,0.0449950932453727,0.0012640030532104106,4.8719829042429696e-05,0.04500354130120768,0.0017126295877541435,3.138050693904402e-05,0.0458333642490207,0.9646394624768815,0.009298395442746377,0.08995438733528739,0.9931078136719541,4.321124710538237e-05,0.045231935321174394
6.92763,7.090685180248019,-4.313996714915819,-3.3402451407091496,0.6902003122341983,-0.3412857578747737,0.5053802240923952,-0.3895360959607065,1.7617893729698642,-5.394136940715477,-1.1498923831294674,-0.4551454330770423,0.6107847278458399,0.005164974152844525,-16.46997847504049,2.0565174119907303,6.446311034176618,8.85546642522268,-8.853288003304007,-0.3620128996737655,4.178999518688598,4.1789600046038125,3.634579649268775,4.178999573762334,0.0006737589491914369,2.629290504781045e-05,0.04499524990679748,0.0012172965873448209,4.6706465865589726e-05,0.045003413351885936,0.00168198843040848,3.064115734566352e-05,0.0457949417053538,0.9472083283535563,0.017431134123325153,0.08998702235205104,0.9930648119973843,4.3001674569864117e-05,0.04522973896539699
6.97232,7.152918230364868,-4.553050629790015,-3.385220059518786,0.6835065087701497,-0.34167544054673876,0.5139346360571865,-0.38980497029538563,1.0256741474522708,-5.302222201373069,-0.8617786064253479,-0.05935598656714076,0.21509264451976806,-0.011014962432226005,-16.58741003241976,2.1044815641381325,6.316005686831292,0.30333085148121913,-0.2996282641345059,-0.012275740746139489,4.178999554309607,4.178976262756786,4.160516449914916,4.178999606630966,0.0006482245594573454,2.553438973409156e-05,0.04499535276832798,0.0011723911929463647,4.490539439845619e-05,0.045003337130991014,0.0016519603791922707,3.002805121620921e-05,0.045763784951109415,0.9061251038239724,0.041083224529583934,0.08999767158277056,0.9930218557944818,4.2956202902442284e-05,0.04522926628132978
7.01702,7.182124050981121,-4.787938627841725,-3.4174171188262363,0.680605310740033,-0.3407889921671808,0.5174835719304846,-0.39096036346572904,0.28431039307508454,-5.2081637347192835,-0.5794887444453802,-0.04579880684872632,0.20170094959077547,-0.01156361886680691,-16.196370280226176,2.1643166158951446,6.241176751047798,0.0034697662859268486,-0.00017316664030952924,-2.8633276247754054e-05,4.1789995818539225,4.178986196328779,4.17894308852001,4.178999632104424,0.0006233911640604618,2.4833395396883703e-05,0.04499540835105811,0.0011291015210877474,4.328967185861741e-05,0.0450032998411126,0.0016224312528456716,2.952912634659931e-05,0.045738912103233526,0.7469789310205819,0.1591461728033905,0.08999985416005428,0.9929787811142238,4.3074680258008555e-05,0.04523051098949141
7.06171,7.178586880468273,-5.018562412928268,-3.43707144049688,0.6778163089026454,-0.3398522814032501,0.520857139864379,-0.39213938500480416,-0.4395760879827377,-5.111430978436965,-0.3005433142157627,-0.04564372784871858,0.2016932100177896,-0.01156489861289974,-15.796065609066751,2.2231995632438664,6.17063462515837,0.003460424411714564,-0.00013666720087639696,-2.707247209987168e-05,4.1789995934276165,4.178985324916964,4.178944566092538,4.178999641767684,0.0005992075417570584,2.4183622303403295e-05,0.04499542140222003,0.0010872674669415295,4.18340541462178e-05,0.04500329231962404,0.0015932964328616917,2.9134819983979814e-05,0.04571957301295523,0.179150619978445,0.5678283110421368,0.0899999977583361,0.99293542043987,4.336067435378474e-05,0.04523352525920166
7.1064,7.143097435524216,-5.244803743286103,-3.4443292719879155,0.6750140322232224,-0.33890601936157955,0.5242180781010993,-0.3933117747325551,-1.1455712060534846,-5.012066486227824,-0.024750719491442235,-0.045489066377844396,0.20168710176406318,-0.011566108599842669,-15.403844268687212,2.2806979693055034,6.102223115161978,0.0216206993428171,-0.01778040302012621,-0.0007482792675982117,4.178999590514169,4.1789692310389706,4.177843951859614,4.178999637712175,0.0005756291236183291,2.3578418138729208e-05,0.04499539618833479,0.0010467505781095608,4.051688883196867e-05,0.045003307925611205,0.0015644603069279962,2.883612593369546e-05,0.04570512695844882,0.07955718891330354,0.09959343106514144,0.0899996120699161,0.9928916031416716,4.3817298198550675e-05,0.04523837680947105
7.1511,7.076447233871457,-5.466546361122165,-3.4393293219573926,0.6722061120934001,-0.337947790141648,0.5275567153380661,-0.3944795626054724,-1.834036240471491,-4.910132139285169,0.24798426625146336,-0.044522742955096464,0.20089241794593987,-0.011599552466369449,-14.645378586921616,2.335299054035334,6.070520096694907,6.198283719790678,-6.196093372849684,-0.25327632275111656,4.178999583494606,4.17889943297894,3.7980327356723538,4.178999630047634,0.0005526176177177652,2.301150590056388e-05,0.04499533601306125,0.0010074315137190669,3.931906439049396e-05,0.045003341789502535,0.0015358346729172233,2.8625634010773092e-05,0.045695076360127,0.047377050757194734,0.03218013815610881,0.08999619877266048,0.9928471529854695,4.445015620197603e-05,0.04524518223777757
7.19579,6.979782070283379,-5.683670712839596,-3.4221490456615227,0.672024077124084,-0.3361898257469012,0.5275327909575422,-0.3963195352867027,-2.4886021330523453,-4.805757431545424,0.5193023057230765,0.232505610489945,-0.0760380393339745,-0.022919576819937802,-14.561775803760257,2.303598722516539,5.703370089277133,0.5813605489192744,-0.5536098327858082,-0.02240142259355327,4.17899957352913,4.177905860816957,4.144219463513572,4.1789996210677725,0.0005301409228049112,2.2476694912854168e-05,0.04499524387742491,0.0009692076138034495,3.82238999156174e-05,0.0450033902809036,0.001507338274781441,2.8496398135782246e-05,0.045688996983628986,0.032089481245738904,0.015287569511455826,0.08998312572672786,0.9928018875988798,4.526538658979971e-05,0.04525408894270571
7.24049,6.853939345180572,-5.896154151494685,-3.3931858964336046,0.6746916259832116,-0.33355648616013445,0.5238457330024613,-0.3988946065508985,-3.1394314523478135,-4.702799549985525,0.7742108088423079,0.25848915091917385,-0.10078127913404233,-0.02392079417242908,-13.992366545706497,2.2826970943013487,5.380914186887079,2.9060429016445513,1.14796178485053,0.04724077530204782,4.1789995609750985,4.054084424820972,4.125123134157633,4.1789996114911405,0.0005081723724652576,2.1968550339653478e-05,0.04499512185236818,0.0009319920208599346,3.7215592943514846e-05,0.045003450602249806,0.0014788952026675113,2.8443072113929796e-05,0.045686582080216365,0.023332895721981932,0.00875658552375697,0.08994857053986305,0.9927556139763763,4.627362250346191e-05,0.04526532303298458
7.28518,6.699577471114346,-6.104062687040429,-3.3531460666502455,0.6777603877537756,-0.32960706331378203,0.5196456584677835,-0.4024529897200866,-3.7648113865673234,-4.600775853421109,1.0147073502417927,0.38837289236727074,-0.0494738563938466,-0.021809397729635163,-13.662296141342065,2.3111855041654827,4.958386001688865,1.1817835666381364,0.6891988664063435,0.02853971692625679,4.178999546957974,4.121186405247281,4.16410321824311,4.178999601520426,0.0004866901578739053,2.148221459135235e-05,0.044994971409974924,0.0008957127871418445,3.6279233718090104e-05,0.04500352048056267,0.001450433846571248,2.8461356096263137e-05,0.04568760708718321,0.017750819163937614,0.005582076558044318,0.08987354337266287,0.9927081242861674,4.748969020893864e-05,0.04527919500849238
7.32988,6.517593352915531,-6.307392520799332,-3.302773661980146,0.6809919408377371,-0.32386224782480216,0.5152211041400813,-0.40732102016830196,-4.375439033738394,-4.497478885474854,1.2363192628115511,0.44119195815944257,-0.018670550867976563,-0.020533833211246917,-13.253848895393526,2.382345265522277,4.536000648750704,0.7285408847923769,0.1939402191458559,0.008310726523680392,4.178999531863072,4.150343853017809,4.162841127052732,4.178999590946464,0.00046567702656717197,2.1013131306733333e-05,0.044994793968457604,0.0008603108391235689,3.5401948018275666e-05,0.04500359799625195,0.0014218866613169951,2.854718525425291e-05,0.045691884774355894,0.01393960545025286,0.0038112137136847527,0.08972918165193446,0.9926591938646077,4.893042155976082e-05,0.04529608591804713
7.37457,6.308725513510196,-6.5060387909711785,-3.242916905269237,0.6842471227117972,-0.3172480560966009,0.5106647002326736,-0.41277244163283894,-4.967811390714697,-4.3910014771984365,1.4390529303487132,0.4737536302053685,-0.010002515972252013,-0.02016239056859471,-12.809437412159664,2.4717941109919512,4.11606968758308,0.8716291164517606,0.0017285775361206414,0.00047717999872005636,4.178999515663299,4.151837458710951,4.152554958593144,4.178999579688957,0.0004451196173519963,2.0557409215175705e-05,0.0449945904482724,0.0008257382972884334,3.457254183513561e-05,0.04500368145731437,0.0013931890463490097,2.8697614967985575e-05,0.04569930352241971,0.011210669662166405,0.0027289357880864555,0.08947335529434834,0.9926085761497864,5.061771482135058e-05,0.045316496634301394
7.41926,6.073825629644534,-6.699838848681962,-3.1744171931839698,0.6876300572400733,-0.31000874409579093,0.5057887769474392,-0.41861339532787356,-5.5403210587567635,-4.280526209595427,1.6230180503343299,0.5127105398696363,-0.009925258297340391,-0.020141063311676758,-12.36153389624567,2.5724080290713918,3.685858202870589,1.0233284122999384,-0.03286692874901059,-0.0009022853285470783,4.178999498257079,4.148210395998753,4.146853506502122,4.1789995677107825,0.0004250080329858941,2.0111584366102153e-05,0.04499436172385819,0.000791956918670621,3.3781378617812294e-05,0.04500376932053873,0.0013642790275691776,2.891001877983189e-05,0.04570978571587548,0.009186927308745343,0.0020237423534210626,0.08904716167250067,0.9925559985620012,5.257758778514071e-05,0.04534105687742994
7.46396,5.813784364841956,-6.888602602257119,-3.098122836446044,0.6912228958802922,-0.3020842754479096,0.5004388783535276,-0.42487281207063826,-6.092811963682241,-4.165554066838058,1.7877551412991852,0.5584475531960534,-0.011394224799319327,-0.02018139038126651,-11.90975642497465,2.684410151061761,3.2407468488725755,1.1321482474657132,-0.011459318834087549,1.324012747702355e-05,4.178999479534886,4.144175865185348,4.144195699695549,4.178999554990816,0.00040533535826180265,1.9672674724091496e-05,0.044994108631058904,0.0007589368387220724,3.302007994854864e-05,0.0450038601301586,0.0013350969099496066,2.9182117619570963e-05,0.045723286816109314,0.007644890109795814,0.0015420371989495279,0.08837200130352654,0.9925011570317666,5.4841530234632425e-05,0.0453705676960939
7.50865,5.529499753678396,-7.072117913292866,-3.014907688785378,0.6950432907054226,-0.2933779894996767,0.49453768861016284,-0.4315977670569998,-6.625110961517347,-4.0455760603867965,1.9325982630505876,0.6090481999282601,-0.011906391775166673,-0.02018079862217961,-11.446285046701883,2.80946610162402,2.780496147984238,1.2747832768087475,0.01716228334634863,0.0012272160577938966,4.178999459390432,4.138878037865267,4.140723393425197,4.178999541511396,0.00038609716758640944,1.92381906753932e-05,0.044993832013022685,0.0007266554352359039,3.2281403486168425e-05,0.045003952482429506,0.0013055849555158648,2.9511954433741858e-05,0.045739792394716275,0.0064440112337912124,0.0012008788760046018,0.08734884680117615,0.9924437091704906,5.744786127585962e-05,0.045406054945738045
7.55335,5.22188535637416,-7.250148346418809,-2.9256757761659413,0.6990853242667325,-0.2837799438936786,0.48802753878891497,-0.4388368180510252,-7.136695400517101,-3.9200087576659643,2.056870772096425,0.6660238286891726,-0.011139334423207189,-0.020125948980055864,-10.96742087905678,2.9496952233268754,2.3034331004447783,1.447582638083197,0.02770739796748965,0.0017066622332379906,4.178999437722122,4.133205676057466,4.135771995888395,4.178999527264483,0.0003672910554492444,1.8806112137165035e-05,0.04499353281480527,0.0006950962216824511,3.155921355345285e-05,0.045004045013585924,0.0012756871541846023,2.9897801331262307e-05,0.04575931223898647,0.005491747671250482,0.0009522635625407297,0.08586251039397429,0.9923832660357538,6.0443134736883336e-05,0.045448838015432924
7.59804,4.891881631229342,-7.4224292992062715,-2.8313629554571444,0.7033465806071745,-0.2731575703408464,0.4808278383278068,-0.4466465021095688,-7.626877309738655,-3.78817400343007,2.1598212512830366,0.730722615132811,-0.009900969871956966,-0.020049670795685058,-10.476807386601708,3.1070034888111917,1.8043999132498578,1.5007687304664605,-0.015040276549486151,1.16892779312029e-05,4.178999414433545,4.132845123023938,4.132862603055748,4.178999512263285,0.000348916195679744,1.8374859769500387e-05,0.04499321218657404,0.0006642477481125625,3.0848473569888585e-05,0.04500413640573074,0.0012453490822663426,3.0338071918259705e-05,0.045781874815523434,0.004724900619535305,0.0007668470517151783,0.08379515386388926,0.9923193821238441,6.388391190963445e-05,0.045500623627437745
7.64274,4.540456044402383,-7.588663657627417,-2.7329440053740877,0.7078188539718062,-0.26142336704423325,0.4728464414368214,-0.4550456181261857,-8.095131560573293,-3.6493084561971934,2.24046775917488,0.7977985201894723,-0.010573185478118816,-0.020049148350833445,-9.975178342387172,3.2801439577572715,1.2813782578236217,1.3354218698719047,-0.16176061506156986,-0.0059310873025032905,4.178999389442606,4.142394248962286,4.1334752135776585,4.178999496552792,0.0003309729290999808,1.794326657976328e-05,0.04499287157619455,0.0006341025197826926,3.01452283298699e-05,0.04500422540510543,0.0012145178137588164,3.0831268507526214e-05,0.04580752346293558,0.004099017893232532,0.0006258827263027721,0.08105415816647177,0.9922515429615635,6.783916228058548e-05,0.04556363743133674
7.68743,4.168598995637529,-7.748520626571244,-2.631440226326708,0.7124770382368169,-0.2486456290733324,0.46400730739603807,-0.46394937054228713,-8.54096581993267,-3.502704505690893,2.2977381464228426,0.8574843523471531,-0.017802973411136704,-0.02031423453014225,-9.417183541316875,3.459721742177595,0.7565254789986899,1.7074277252975962,-0.4444071718400056,-0.017412902380171895,4.178999362725447,4.139581430426578,4.113396497334183,4.178999480208562,0.00031346238568871873,1.751054341126201e-05,0.04499251282196282,0.0006046559578999059,2.9446561882786598e-05,0.045004310847292964,0.0011831418729993876,3.137594075942889e-05,0.04583631311136465,0.003582063874192939,0.0005169540190395935,0.07761708864029333,0.9921791495049156,7.239345664793516e-05,0.04564080979639623
7.73213,3.7773680172720248,-7.901646852772749,-2.5278979439880556,0.7173827082933515,-0.23483918853544816,0.45407205956582614,-0.4733192882931208,-8.961860856120019,-3.3480744401853024,2.331550572129826,0.9337967498992903,-0.037665469650363714,-0.021092493140614694,-8.695511466427124,3.634060909089206,0.26996717730650666,4.415959645039981,-0.7102660230348712,-0.028124200811561625,4.178999334461854,4.0643463774216375,4.022054217326929,4.178999463260982,0.0002963861659087449,1.707621977997382e-05,0.044992138333286774,0.0005759053951971568,2.875056270274906e-05,0.045004391689881074,0.0011511713639036953,3.197050909569226e-05,0.04586829956815678,0.0031504717673074066,0.000431592106885532,0.07358546857268254,0.9921014989546719,7.765055024367792e-05,0.045736028581166516
7.77682,3.3680372269663272,-8.0476905990965,-2.423321700561173,0.7229216479536269,-0.2190131140192326,0.4420583947894811,-0.4837374295378601,-9.350501217356683,-3.1856523963621823,2.3436165836250136,1.1311652610307055,-0.06941035835900017,-0.022349486430209984,-7.879755217082362,3.836565324675693,-0.28171266292329933,7.4363089390679145,-0.44095225591049964,-0.01682362573318107,4.178999305177455,3.9629731985029673,3.937674372722899,4.178999445644468,0.0002797461060834873,1.6640059825257605e-05,0.044991751451845696,0.000547849016675476,2.805637852168084e-05,0.04500446706513235,0.0011185585673896743,3.261279651402081e-05,0.045903511629983795,0.0027865866304949186,0.0003638851368124883,0.06921561117704757,0.9920177626517911,8.373630288086408e-05,0.04585446206203912
7.82151,2.94213255753181,-8.186281471688899,-2.318739413409241,0.7295026140618291,-0.19904578567828454,0.42645787900218646,-0.49632687421588,-9.702681871231627,-3.014179546323762,2.331025615111411,1.4635263652055557,-0.08911843932546609,-0.02310140769527853,-7.190994288403733,4.147449595269639,-1.1143215075583364,5.251539402667259,0.8871683435603388,0.03771329188058721,4.178999275571759,3.989143850252595,4.045855415648542,4.178999427289478,0.0002635440562845454,1.62020497989419e-05,0.044991356550093634,0.0005204847507731982,2.7364265902277916e-05,0.045004536342495655,0.0010852586524631289,3.3299914926545395e-05,0.045941939742345714,0.0024769695924538706,0.00030961703804104795,0.06487603723345416,0.9919269592358747,9.080341591639985e-05,0.046003026899669765
7.86621,2.501149347759351,-8.316911245957549,-2.2155363686770553,0.7364937850101325,-0.1741325310419528,0.4074330983132839,-0.5111291550876725,-10.024078792929245,-2.8288119212979344,2.281221723195068,1.6982405828086502,-0.049467013776752194,-0.021415836071747855,-6.4366453234768795,4.551956214514146,-2.060235855248934,1.327442171562326,1.2893947523013916,0.054149655586756135,4.178999244279553,4.097461604582347,4.178889496436234,4.178999405939586,0.00024778157603623887,1.5762480248306518e-05,0.0449909583436218,0.0004938092732787118,2.667547749448625e-05,0.045004599169110995,0.0010512294286573263,3.4029223805802784e-05,0.04598358487471514,0.0022112583882407558,0.00026571120421311497,0.060921679359251975,0.991827915833289,9.904340258571354e-05,0.04619118736268205
7.9109,2.0465345688522936,-8.438861755784451,-2.1155056835437254,0.7426287117374456,-0.14598764420321494,0.38698008150715196,-0.5267225047017838,-10.311760566833707,-2.625365129884623,2.189140790393347,1.757569767419425,0.008161665599479161,-0.018995651613440783,-5.464333192378214,4.962735150528048,-2.860872638373552,0.0031084759621358275,-0.031239391674004368,8.792083467358746e-05,4.1789992062885295,4.178842063343702,4.178974104153723,4.178999377259973,0.0002324596802951797,1.5321895741059167e-05,0.04499056151072341,0.0004678169870191638,2.599228625954806e-05,0.04500465553331888,0.0010164307084341647,3.479872022316154e-05,0.0460284806873165,0.001981370145683982,0.0002298882425567739,0.05757079431611571,0.9917192161750623,0.00010869965822662204,0.04643209153373886
7.9556,1.580022554187611,-8.551308885464959,-2.0204032449683353,0.7475003725792427,-0.11678981335851787,0.3660599811409731,-0.5418518236982016,-10.55598546769235,-2.40355883487026,2.0612759051680927,1.7577086987779178,0.006765440833187497,-0.018991722047586066,-4.382046104909102,5.3351154645893235,-3.5228902120092593,0.0008060921576749263,-0.03303892809024844,1.4256014837350963e-05,4.178999156773184,4.178967355419419,4.178988612303709,4.178999337505189,0.00021757875221249928,1.4880928082680417e-05,0.04499017117601729,0.00044249901553895,2.5317971480213753e-05,0.045004705824524774,0.0009808245456188235,3.560616281534142e-05,0.046076642910583,0.0017809275857084514,0.0002004425599755304,0.054875710771982986,0.99159913929767,0.00012007687739243492,0.04674404538377759
8.00029,1.1036692470347038,-8.653464797536719,-1.9316917544371213,0.7512307378120068,-0.0874277056075936,0.34455005749951817,-0.5561420761218254,-10.751838234690926,-2.165109238270595,1.9038225650306495,1.7577447265548414,0.005288786929913164,-0.018991084884058932,-3.262388120886502,5.671551768975314,-4.094340313216414,0.0003803066950537903,-0.03326561584460676,4.992488922657495e-06,4.178999089980762,4.178986490691747,4.178993805517138,4.178999282657511,0.000203138526809316,1.4440225403183283e-05,0.044989793053552156,0.00041784269195367424,2.465632358527578e-05,0.04500475078301116,0.0009443758725270816,3.644867309174172e-05,0.046128041210244476,0.0016048515921373747,0.0001760759935710765,0.05277545848828842,0.9914655813918115,0.00013355790585839675,0.047152752182134355
8.04499,0.6196751182011454,-8.744621171048019,-1.8506035213207235,0.7538134488294737,-0.05794866343760022,0.32248331107526895,-0.5695715292163989,-10.897648599347542,-1.9116228347649156,1.7208286256289367,1.75776172412099,0.0038020013614594003,-0.018990861747937973,-2.1126256053611656,5.970043591233615,-4.573573505318207,0.00020863113018071715,-0.033329919229297796,2.382670215524869e-06,4.178998998283188,4.178992786179014,4.178996160583708,4.178999206841225,0.00018913807852865094,1.400044828066506e-05,0.044989433014899126,0.00039383152358845843,2.4011168365215874e-05,0.045004791417288255,0.0009070528230751207,3.732304945196093e-05,0.046182612142010485,0.0014490668086823266,0.00015578478345504824,0.0511636644087297,0.9913159489425754,0.00014963244923617042,0.04769478427067977
8.08968,0.13030806174870077,-8.824143529345827,-1.7781882028520355,0.7552437784473773,-0.028398922437768172,0.2998937471120273,-0.5821203078053054,-10.992071058750353,-1.6447955288779847,1.5164156631353518,1.757771048756822,0.0023123417940750903,-0.018990755256006263,-0.9401293692874587,6.228823721795382,-4.959407927212226,0.00011150411563971691,-0.03335511041970606,1.381313112534464e-06,4.178998870962349,4.1789955496806135,4.17899739634437,4.178999101461169,0.00017557583103108618,1.3562247497564767e-05,0.044989096644301486,0.000370445333461166,2.3386190127292375e-05,0.04500482896255598,0.0008688268109111561,3.8226012163964656e-05,0.0462402697682187,0.0013102806704349485,0.00013878613824737805,0.049932339626656636,0.9911470134179358,0.00016893552463959234,0.04842267721699719
8.13437,-0.36211122839025023,-8.891474998776708,-1.7153099765919952,0.7555187586279196,0.0011753782835470378,0.27681620991999933,-0.5937699771098616,-11.034089543700865,-1.3664022094436392,1.294758076253497,1.7577760323624385,0.0008215563224379885,-0.018990693519094166,0.24760417753253267,6.446369460313694,-5.251187269203624,4.297209498206724e-05,-0.03336716740758952,9.284030773532728e-07,4.178998691689312,4.178996978244121,4.178998112922893,4.178998953105393,0.00016244960231118067,1.3126228719905533e-05,0.044988788880972394,0.0003476604920069551,2.278484145421092e-05,0.045004864850714275,0.0008296725202577096,3.915429065344646e-05,0.046300907500722396,0.0011858149405048314,0.00012446572993011714,0.0489899036443293,0.9909547133030129,0.00019230011492294932,0.04941214530852273
8.17907,-0.8552241148807531,-8.946139595642638,-1.6626457036241789,0.7546371916321292,0.030728144088397833,0.25328633013025165,-0.6045035161426875,-11.023023032274656,-1.0782858214204378,1.0600595970318696,1.757777952972926,-0.0006697680286134578,-0.018990652024708385,1.4429932658052171,6.6214112342186215,-5.448789478091189,-1.3653015388209491e-05,-0.033373942172797884,7.08146258596974e-07,4.178998433954901,4.17899780046587,4.178998559662323,4.178998739640039,0.00014975668155750173,1.2692920753678915e-05,0.04498851366686576,0.0003254502095567474,2.221028245020768e-05,0.045004900684593126,0.0007895677935448029,4.010472671290671e-05,0.04636440105599782,0.001073476522258466,0.00011233841824636564,0.04826466951671278,0.9907338803983594,0.000220832904653472,0.05077146650920515
