t,p_x,p_y,p_z,q_w,q_x,q_y,q_z,v_x,v_y,v_z,w_x,w_y,w_z,a_lin_x,a_lin_y,a_lin_z,a_rot_x,a_rot_y,a_rot_z,u_1,u_2,u_3,u_4,mu_0,nu_0,tau_0,mu_1,nu_1,tau_1,mu_2,nu_2,tau_2,mu_3,nu_3,tau_3,mu_4,nu_4,tau_4,mu_5,nu_5,tau_5
8.95622,-5.334784405632704,-8.27890419958519,-2.101785952587657,0.001357843218401157,0.4138074349962074,0.07663219257529552,-0.9071323430489511,6.274694196035705,-0.06654069227845347,0.051875866477918926,-0.5759284261243184,-0.944766115116309,0.11047223325977305,8.44107440276574,2.564954958479667,-1.2120500120475008,0.025583000107580026,-0.1433940593862348,0.0032372496095769885,4.174112315596436,4.178999511713851,4.178980504638981,4.178999367196986,0.0002519279392294235,1.3664912327242166e-05,0.044994105417353464,0.0007057847945206317,2.3130276951095595e-05,0.045020357663023,0.0011481223831984956,5.5311161734880384e-05,0.0494806939620602,0.002381267636581918,5.6136660256955554e-05,0.046351523673809396,0.010811422090965826,0.002133648112850689,0.08974703973896202,0.9821685785723763,0.00022070192356114514,0.05413381251934889
8.99731,-5.069778783245995,-8.279524323364964,-2.100622201662091,0.009799806413135534,0.3961987905997206,0.08636723669214443,-0.9140411370862533,6.621483829281099,0.03883686357517958,0.0020805016822588633,-0.5748773846571661,-0.9506572577471366,0.11060523109289974,7.7591068893357775,2.9188612643578944,-1.591414293862488,0.013324264310928402,-0.15622484017698357,0.0037718898116795656,4.173315640408285,4.178999492485833,4.178987832421227,4.178999315227295,0.00023841722232267754,1.3510716906745964e-05,0.044993879175015766,0.000682187776458261,2.35970180623707e-05,0.045021097523566436,0.0010931384195838616,5.4983963614633886e-05,0.04942935373044871,0.002322909644671666,5.835799191025248e-05,0.04646015250405295,0.009117951012556006,0.0016934710784098196,0.08959912659774753,0.981930546830876,0.0002380317415002519,0.05547666860223936
9.03839,-4.791099622637756,-8.275514000974463,-2.10182829653551,0.01824371458223189,0.37826657924130985,0.09603942646275608,-0.9205205093899594,6.940255789350889,0.15875416071797002,-0.06330050942803574,-0.5743299760557045,-0.9570755349052014,0.1107601938644642,6.514314695911887,3.1588717542606957,-1.4439811228945494,-12.21194945765205,-12.46083981118508,0.5053803319069046,3.4190218821908887,4.178999471679678,4.178992532834578,4.178999244956145,0.00022506114485399062,1.3356077468686928e-05,0.044993635817731185,0.0006580829077907887,2.4104868667472336e-05,0.04502191004492615,0.0010385039923202868,5.4634427263574875e-05,0.04937481903432768,0.0022620613138104434,6.084833086122238e-05,0.04658685447678206,0.007754745175848069,0.0013632058367079364,0.08938289524361547,0.9816719582618239,0.00025858856905208407,0.0571202037064886
9.07947,-4.50035814041851,-8.266392803882598,-2.1055894033912863,0.02931848563980351,0.35509019195623476,0.11020924868495105,-0.9278498369931066,7.2078872182955465,0.28853195023376554,-0.12262443670651094,-1.0760406910143172,-1.469011558906435,0.1315230318148093,5.815988263427393,3.849879882288551,-2.1825118717916823,-5.764272777720441,-6.1457649421693095,0.24461086664748308,3.8111583276500256,4.178999451781358,4.178994507550709,4.178999161576138,0.00021186092115347437,1.3200223700516233e-05,0.04499337535898314,0.0006334288727240815,2.465403506670718e-05,0.04502279722396805,0.0009842410728925662,5.426291942772066e-05,0.04931721104099132,0.0021984303118051714,6.3631002005272e-05,0.04673456388654913,0.006642622523450446,0.0011121226523976232,0.08907608535411451,0.9813889071741076,0.0002830510877163048,0.059112544615236344
9.12056,-4.199171377123515,-8.25138767641371,-2.1124025594793325,0.04421186316051646,0.323985514714495,0.13092377318589174,-0.9359154226137353,7.446828890954261,0.44669883382150166,-0.2122898578908527,-1.3128577059025057,-1.7215016411652733,0.14157252417619925,4.859154001909644,4.6774935982132755,-2.9136161216647913,0.24080175757035993,-0.18874620335070946,0.00014139755232630747,4.178782755477555,4.178999429904401,4.178995755500451,4.178999057779739,0.0001988184096920404,1.3042511461433986e-05,0.04499309732872549,0.0006081834847880147,2.5245387936066693e-05,0.045023761915938154,0.0009303683495690613,5.387272332350485e-05,0.04925710644348176,0.00213169630853911,6.67340032660616e-05,0.04690688476971214,0.005723842950357115,0.0009187795730933308,0.08865301506307313,0.9810765920812239,0.0003123150928837292,0.061490678932041735
9.16164,-3.888953560150755,-8.229190662119967,-2.1235243177594523,0.06023098876783627,0.2896971302164676,0.15342154536711097,-0.9428200492697438,7.646460377871732,0.6388670593379802,-0.3319916657458974,-1.3029647054136924,-1.7292560126484824,0.14157833329515418,3.5949694993251304,5.369886194333575,-3.279939900994166,0.24483374721186515,-0.18436093705273682,2.0989093893507964e-05,4.178964678451139,4.1789993997318815,4.178996724604979,4.17899891612525,0.00018593592580462486,1.2882483887415534e-05,0.044992800020075496,0.0005823020215885021,2.588146319951264e-05,0.04502480952439469,0.0008768972587981517,5.347109077090968e-05,0.049195684475713694,0.0020615016128792815,7.01946956598285e-05,0.04710848535541611,0.004955870603897176,0.0007679723464599384,0.08808503235054699,0.9807289624698053,0.0003476296114185234,0.06426697374825185
9.20272,-3.5715947968181037,-8.198504065293381,-2.139887548169855,0.0760953495230893,0.2546973017298511,0.17541194356724307,-0.9479290307660098,7.794154628000704,0.8594812578447821,-0.46674336926837945,-1.2929060563187527,-1.7368302216525338,0.14157919560246557,2.2915472618553836,5.98673909295203,-3.542360605742214,0.24625164371106767,-0.1825554744850528,6.487757274665054e-06,4.178987011345967,4.1789993578210645,4.1789973996457315,4.1789987255472765,0.00017321632783068262,1.271959797394225e-05,0.04499248176650696,0.0005557376839960042,2.6564337592497863e-05,0.045025944338888346,0.0008238306515515069,5.306660724664478e-05,0.04913430190397118,0.001987450761758146,7.405085112113541e-05,0.04734474390461921,0.004306803222709104,0.0006490673811880726,0.08734318890017741,0.9803383347458543,0.00039062772395104587,0.06739988180680129
9.24381,-3.2492634667652993,-8.158222336640124,-2.1620229581655157,0.0917829564903831,0.21906060141014302,0.1968457627768362,-0.9512308355063681,7.88829961435966,1.1054379874407736,-0.612276257224653,-1.282789154946499,-1.7443302557741223,0.14157946214282033,0.9597245764706989,6.523898280104049,-3.7007535323978304,0.24740466546992979,-0.18100039990191405,2.3178329655535743e-06,4.178993561347263,4.178999298556352,4.178997882174215,4.178998463192506,0.00016066311472524492,1.25532131054377e-05,0.04499214103056447,0.0005284421341794902,2.7295549816513985e-05,0.04502716905389349,0.0007711629015884844,5.26677499630225e-05,0.04907426577766239,0.0019091098170895264,7.834094466861956e-05,0.04762186027656777,0.0037523990517425686,0.0005544041709665357,0.08640105218763162,0.9798948489517475,0.00044348579410672946,0.07077831021609782
9.28489,-2.924185062143046,-8.107371024866778,-2.1902856619386233,0.10727282111445496,0.18286199581150356,0.217676410958955,-0.9527177059731439,7.927728544613114,1.373463144421531,-0.7643164951132488,-1.2726248833019551,-1.7517664018503478,0.14157955736771774,-0.3895333836440327,6.977811234506667,-3.7556908913936753,0.2484860816518136,-0.17950181504879908,5.913863267072446e-07,4.178996223126638,4.178999214322213,4.178998235613362,4.178998091138237,0.00014828048900745932,1.2382625717785583e-05,0.04499177607173289,0.0005003655755775499,2.8076558601940318e-05,0.04502848514443205,0.0007188799548300394,5.228294675844493e-05,0.04901684342056703,0.001826003492316173,8.310632477335345e-05,0.04794710024520503,0.0032740584018467493,0.00047834064989581897,0.08523781734097943,0.9793856498226409,0.0005091991291067403,0.0742305659167598
9.32597,-2.5986237816710327,-8.045113279033759,-2.2248555606674585,0.12254445042705768,0.14617771283746422,0.23785906347837987,-0.9523854338324077,7.911725115096311,1.6601366747575856,-0.9186137568910545,-1.2624161831992309,-1.7591409806820733,0.14157958166399065,-1.7451348362692385,7.345576024043487,-3.7085260859825833,0.24953578597828405,-0.1780170592975282,-3.8280348868897375e-07,4.178997525348097,4.17899909363075,4.178998500314477,4.178997543020028,0.00013607344445960593,1.2207044547853411e-05,0.044991384894251515,0.0004714568711268782,2.890870445067166e-05,0.045029892257615674,0.0006669594067240259,5.192054810601354e-05,0.04896326111528182,0.001737612853368186,8.8390638947987e-05,0.048328875226018204,0.0028573719803174115,0.0004166864215293381,0.08384209529403285,0.9787936752259061,0.0005919745967347678,0.07755789191673745
9.36706,-2.27486390416432,-7.970755298862411,-2.2657389687726353,0.13757781898936094,0.10908517497873223,0.25735067352811924,-0.9502333470066846,7.840028712368801,1.9619193026324862,-1.070973319178231,-1.252164357475167,-1.7664545604184378,0.14157956593704937,-3.095944371857824,7.624965631105525,-3.5613889962339167,0.25056433574182124,-0.1765309299801518,-1.1738081539828302e-06,4.178998244644364,4.1789989177644005,4.17899870258853,4.178996694695191,0.0001240478885083111,1.2025555951294837e-05,0.04499096518622105,0.0004416637186705544,2.9793152456323808e-05,0.045031387347983724,0.0006153705984762814,5.1588808247744464e-05,0.048914706465666896,0.0016433740488932566,9.423880447492944e-05,0.0487767491072033,0.00249106990394051,0.00036630207637690105,0.0822156262625027,0.9780958147188016,0.0006978605071044962,0.08058028467707616
9.40814,-1.955191017879865,-7.8837506660697745,-2.312771555445914,0.15235337698968357,0.07166285694052958,0.27611004648180154,-0.9462643077833943,7.712836205581639,2.275180258353173,-1.217287961712773,-1.2418702752351372,-1.773707084628416,0.14157951771279736,-4.43087116244182,7.8144462765025855,-3.3171706072239147,0.2515726395951476,-0.1750337982607879,-2.1135951839280143e-06,4.178998677262611,4.178998654153916,4.178998860055601,4.178995293022303,0.00011221081318017998,1.1837075328131103e-05,0.04499051424799547,0.0004109329099505894,3.0730808719964984e-05,0.045032963442779454,0.0005640747194866638,5.1295878989617504e-05,0.048872334982864085,0.0015426787083205789,0.00010069534057267774,0.04930130778108179,0.002166255042009468,0.00032481486193104204,0.08037618190281029,0.977260022967758,0.0008357917510434635,0.08317217224346
9.44923,-1.6418732505917433,-7.783703520388643,-2.3656225846316428,0.16685206420901622,0.033990126905492205,0.294097924526739,-0.940484707541972,7.530800114906105,2.5962257590723987,-1.353569236275957,-1.2315347682537994,-1.780898101293844,0.14157943087872107,-5.73895754650938,7.913190159990955,-2.979500748445406,0.25255405061609787,-0.17351303168456614,-3.6266867014405294e-06,4.178998954108584,4.178998242064056,4.178998984848722,4.178992757659705,0.00010057053513671445,1.1640278043465539e-05,0.04499002890750539,0.0003792107119228402,3.172219802774922e-05,0.04503460786072881,0.0005130249007401954,5.104981874646851e-05,0.04883728134417288,0.0014348768814523853,0.00010780182686819348,0.04991379121118956,0.001875839230374572,0.0002904158116348962,0.0783587707275095,0.9762406299767202,0.001019392991037914,0.08527556989754644
9.49031,-1.3371426497615388,-7.670370553991499,-2.423800421709689,0.18105532363043206,-0.003852916392680662,0.31127707373403407,-0.9329044551657637,7.2950231405777215,2.921328012937757,-1.4759778210728414,-1.2211589413852317,-1.788026639409972,0.14157928188141444,-7.0094664616447675,7.921082461489262,-2.552719294463859,0.2534854803533927,-0.17193991423870977,-6.719084589249938e-06,4.178999139615229,4.17899755838463,4.178999085570397,4.178987508542861,8.913703656080256e-05,1.1433498575911893e-05,0.04498950541946584,0.0003464434299133876,3.27672820094526e-05,0.04503629960229806,0.0004621662822049361,5.0858618535259314e-05,0.048810675781254025,0.0013192836780397078,0.00011559320341267767,0.050625335828132334,0.0016141251910728475,0.0002617140393017245,0.07621434882481187,0.9749703936372022,0.001270236339517977,0.08689329265234896
9.53139,-1.0431768614861825,-7.543661807664694,-2.4866592637786633,0.194945110320593,-0.04178560337708306,0.3276123774447323,-0.9235369573703152,7.007049099893609,3.246754510875785,-1.5808526919323502,-1.21074484803996,-1.7950905482151769,0.14157900583730332,-8.231965840460022,7.838721867590063,-2.0418394485033753,0.2542775908169507,-0.1702161706345392,-1.5046731089515866e-05,4.178999268274264,4.178996325063225,4.178999168513117,4.178973798161078,7.792245856214112e-05,1.1214577998661448e-05,0.04498893934425614,0.00031257824907150137,3.3865180841886234e-05,0.04503800544148862,0.00041143603635765213,5.073024584728397e-05,0.04879366622914752,0.0011951910853615754,0.0001240925926781323,0.05144558787127369,0.0013764938612880015,0.00023763132978484603,0.07400572463205525,0.973346334223527,0.001624059413675258,0.08807181637741737
9.57248,-0.7620812534318269,-7.403640262517661,-2.553407038267208,0.2085038817443111,-0.07972683055766128,0.3430709642186552,-0.9123990855756482,6.668850396922057,3.568797340007053,-1.664738785065288,-1.2002982119537955,-1.8020836394462465,0.1415783876635843,-9.396397665262509,7.667403619971964,-1.452483545142204,0.2542725319293386,-0.16766563062606346,-5.535566733875765e-05,4.178999359889222,4.178993812825297,4.178999238433785,4.178910692675714,6.694183559328027e-05,1.098062296886084e-05,0.044988325400180676,0.00027756452068208957,3.501372838941181e-05,0.04503967389433569,0.0003607633296211798,5.06727067364723e-05,0.04878744732910426,0.0010618867580260468,0.00013330432733552847,0.05238022636614038,0.0011591685596738133,0.00021732530161418836,0.07180132001326694,0.9712028815781254,0.0021434526454015977,0.08888232386768542
9.61356,-0.49587161222965837,-7.250520242413046,-2.623114385117364,0.22171444935495202,-0.11759501676374892,0.3576226321332108,-0.8995110793754749,6.2828126551984935,3.8838018006291826,-1.7244120223666668,-1.1898517837048914,-1.808971945339347,0.14157611345408697,-10.4374099457284,7.347335036000407,-0.6989311883060815,-1.7875337931544282,1.8640775735607837,-0.08321839027600524,4.178999425920556,4.178987339266012,4.1789992992494245,4.053847029431872,5.6214231741783065e-05,1.0727603851497214e-05,0.044987657278794245,0.00024135580387298444,3.6208716809105144e-05,0.04504122551934237,0.00031006920363617314,5.069412598500666e-05,0.04879329837315373,0.0009186818231557608,0.00014320493487028608,0.05342595264384461,0.0009590355881092417,0.00020013297156457153,0.06966906063096727,0.9682569036309024,0.0029459779472229466,0.08940469377993739
9.65464,-0.24641384878424544,-7.084721686034621,-2.694648554365314,0.2341078198499492,-0.15474989289823116,0.372201012176355,-0.8847103589443367,5.854006392582799,4.185656695028735,-1.7531266241923558,-1.2632900877599607,-1.732388948053563,0.13815720329335765,-11.32468489453078,6.983254031285264,0.18172379618681975,-4.786663229568999,4.8246415497081205,-0.20467433461095833,4.178999474956794,4.178959519361168,4.178999353509363,3.871178686506406,4.576459937563973e-05,1.0449632366143332e-05,0.04498692759729353,0.00020391337957245063,3.7442424300533786e-05,0.04504253624182311,0.00025926681373183785,5.080238990433532e-05,0.048812567227172386,0.0007649491950883306,0.00015373262806743016,0.05455447988006402,0.0007735080008092382,0.00018552758730000342,0.06767758975975824,0.9639835561858303,0.004273347445072052,0.08971605511266305
9.69573,-0.015341664072009297,-6.906833836979087,-2.7666345784640125,0.24443800350410294,-0.18981327986444424,0.3891473496583936,-0.8676320254485267,5.3887476904551175,4.472553834991789,-1.7456607584003259,-1.45994339356515,-1.534175356544932,0.12974844700858626,-12.209643770069217,6.8453417814360344,0.9889433172724907,-2.057399213230829,2.9281588559474083,-0.09183351836160117,4.178999514249721,4.152120494033012,4.178999401868065,4.014025090081433,3.562702117480723e-05,1.01375782008325e-05,0.04498612752252959,0.00016521226645409084,3.87011131183598e-05,0.04504340771744627,0.00020826156320660302,5.1005250525234825e-05,0.04884674088187941,0.0006001747814150748,0.0001647744136732558,0.05556106104854352,0.000600421395623203,0.0001730866051860353,0.06598348692536671,0.9572955912226135,0.006687964963216754,0.0898838498994639
